PTB:02/WSJ_0207.MRG:13	10 11 12 14	403	0	10	How was it chosen?	10	188:10	60:10
PTB:02/WSJ_0207.MRG:13	10 11 12 14	403	1	11	What was done?	11	188:11	60:11
PTB:02/WSJ_0207.MRG:13	10 11 12 14	403	2	12	What was chosen?	12	188:12	60:12 13 14
PTB:02/WSJ_0207.MRG:13	10 11 12 14	403	3	14	What is the potpourri in?	14	188:14	60:14
PTB:02/WSJ_0207.MRG:13	10 11 12 14	76	0	10	What was ingenious?	5 6 7	60:11	366:12 13 14
PTB:02/WSJ_0207.MRG:13	10 11 12 14	76	1	11	It was chosen how?	10	60:10	366:Invalid
PTB:02/WSJ_0207.MRG:13	10 11 12 14	76	2	12	The potpourri was of what?	14	60:14	366:14
PTB:02/WSJ_0207.MRG:13	10 11 12 14	76	3	14	None of the pieces was what?	17 18 19 20	60:17 18 19 20	366:17 18 19 20
PTB:02/WSJ_0207.MRG:13	10 11 12 14	268	0	10	How was it chosen?	10	60:10	448:10
PTB:02/WSJ_0207.MRG:13	10 11 12 14	268	1	11	What is done ingeniously?	11	60:11	448:11
PTB:02/WSJ_0207.MRG:13	10 11 12 14	268	2	12	What is chosen?	12	60:12 13 14	448:12 13 14
PTB:02/WSJ_0207.MRG:13	10 11 12 14	268	3	14	What is it a potpourri of?	14	60:14	448:14
PTB:02/WSJ_0207.MRG:13	10 11 12 14	268	4	14	What are the pieces?	12	60:12	448:16 17 18 19 20 21 22 23 24 25 26 27 28 29
PTB:02/WSJ_0207.MRG:13	10 11 12 14	268	5	14	What is not longer than five minutes?	14	60:16	448:14
PTB:02/WSJ_0207.MRG:13	10 11 12 14	268	6	14	What are the pieces not longer than?	19 20	60:19 20	448:19 20
PTB:02/WSJ_0207.MRG:13	10 11 12 14	268	7	14	What would not challenge?	14	60:14	448:14
PTB:02/WSJ_0207.MRG:13	10 11 12 14	268	8	14	What would the pieces not do?	27	60:25 26 27	448:25 26 27 28 29
PTB:02/WSJ_0207.MRG:13	10 11 12 14	268	9	14	Who would the pieces not challenge?	29	60:29	448:28 29
PTB:02/WSJ_0207.MRG:13	16 17 19 20	63	0	16	How many were longer?	16	448:Invalid	16:16
PTB:02/WSJ_0207.MRG:13	16 17 19 20	63	1	17	Where none longer than?	19 20	448:Invalid	16:Invalid
PTB:02/WSJ_0207.MRG:13	16 17 19 20	63	2	19	How many minutes?	19	448:19	16:19
PTB:02/WSJ_0207.MRG:13	16 17 19 20	63	3	20	What were there five of?	20	448:20	16:20
PTB:02/WSJ_0207.MRG:13	16 17 19 20	279	0	16	How long was it?	16 17 18 19 20	16:Invalid	60:17 18 19 20
PTB:02/WSJ_0207.MRG:13	16 17 19 20	279	1	16	What would none of them do? 	25 26 27 28 29	16:25 26 27 28 29	60:25 26 27 28 29
PTB:02/WSJ_0207.MRG:13	16 17 19 20	279	2	17	It was no longer than what? 	19 20	16:19 20	60:19 20
PTB:02/WSJ_0207.MRG:13	16 17 19 20	279	3	19	How many minutes did it take? 	19	16:16 17 18 19	60:19
PTB:02/WSJ_0207.MRG:13	16 17 19 20	279	4	20	The process took how long? 	19 20	16:Invalid	60:19 20
PTB:02/WSJ_0207.MRG:13	16 17 19 20	293	0	16	How much longer was it than five minutes?	16	60:16 17 18 19 20	218:16
PTB:02/WSJ_0207.MRG:13	16 17 19 20	293	1	16	What went through the first half?	2	60:2	218:2
PTB:02/WSJ_0207.MRG:13	16 17 19 20	293	2	16	What did it do through the first half?	3	60:3 4	218:3 4
PTB:02/WSJ_0207.MRG:13	16 17 19 20	293	3	16	Which half did it go through?	6	60:6	218:5 6 7
PTB:02/WSJ_0207.MRG:13	16 17 19 20	293	4	16	What was first?	7	60:7	218:7
PTB:02/WSJ_0207.MRG:13	16 17 19 20	293	5	16	How was the chosen potpourri of pieces?	10	60:10	218:10
PTB:02/WSJ_0207.MRG:13	16 17 19 20	293	6	16	What was done with pieces that was ingenious?	11	60:11	218:Invalid
PTB:02/WSJ_0207.MRG:13	16 17 19 20	293	7	16	What was it a potpourri of?	14	60:14	218:14
PTB:02/WSJ_0207.MRG:13	16 17 19 20	293	8	16	What else would it not do as well as challenge?	25	60:25	218:25
PTB:02/WSJ_0207.MRG:13	16 17 19 20	293	9	16	What else would it not do as well as disturb?	27	60:27	218:27
PTB:02/WSJ_0207.MRG:13	16 17 19 20	293	10	16	Who would it not disturb?	29	60:29	218:28 29
PTB:02/WSJ_0207.MRG:13	16 17 19 20	293	11	17	What was none in regards to five minutes?	17	60:17 18	218:17
PTB:02/WSJ_0207.MRG:13	16 17 19 20	293	12	19	How many minutes was it not longer than?	19	60:19	218:19
PTB:02/WSJ_0207.MRG:13	16 17 19 20	293	13	20	What was five?	20	60:20	218:20
PTB:02/WSJ_0207.MRG:13	16 17 19 20	268	0	16	What was longer?	16	448:Invalid	373:16
PTB:02/WSJ_0207.MRG:13	16 17 19 20	268	1	17	What are the pieces not?	17	448:17 18 19 20	373:16 17 18 19 20
PTB:02/WSJ_0207.MRG:13	16 17 19 20	268	2	19	How many minutes is it not longer than?	19	448:19	373:19 20
PTB:02/WSJ_0207.MRG:13	16 17 19 20	268	3	20	What are there five of?	20	448:20	373:20
PTB:02/WSJ_0207.MRG:13	16 17 19 20	199	0	16	How many were longer than 5 minutes?	16	60:16	77:16
PTB:02/WSJ_0207.MRG:13	16 17 19 20	199	1	17	What was being described as none longer?	12 13 14	60:14	77:14
PTB:02/WSJ_0207.MRG:13	16 17 19 20	199	2	19	How long was it described to be?	17 18 19 20	60:16 17 18 19 20	77:19 20
PTB:02/WSJ_0207.MRG:13	16 17 19 20	199	3	20	What amount of time was it described as?	20	60:16 17 18 19 20	77:19 20
PTB:02/WSJ_0207.MRG:13	22 25 27 29	114	0	22	How many would disturb?	22	60:22	451:22
PTB:02/WSJ_0207.MRG:13	22 25 27 29	114	1	25	What would none of the pieces do?	25	60:25 26 27	451:25 26 27 28 29
PTB:02/WSJ_0207.MRG:13	22 25 27 29	114	2	27	What would they do to a listener?	27	60:25 26 27	451:27
PTB:02/WSJ_0207.MRG:13	22 25 27 29	114	3	29	Who would they disturb?	28 29	60:29	451:28 29
PTB:02/WSJ_0207.MRG:13	22 25 27 29	270	0	22	How many longer than five minutes?	16	261:16	77:16
PTB:02/WSJ_0207.MRG:13	22 25 27 29	270	1	22	How many that would disturb a listener?	22	261:22	77:22
PTB:02/WSJ_0207.MRG:13	22 25 27 29	270	2	25	What would not disturb a listener?	14	261:14	77:14
PTB:02/WSJ_0207.MRG:13	22 25 27 29	270	3	27	How many that would challenge a listener?	22	261:22	77:16
PTB:02/WSJ_0207.MRG:13	22 25 27 29	270	4	29	Who would not be challenged?	28 29	261:28 29	77:29
PTB:02/WSJ_0207.MRG:13	22 25 27 29	270	5	29	Who would not be disturbed?	28 29	261:28 29	77:29
PTB:02/WSJ_0207.MRG:13	22 25 27 29	63	0	22	How many would disturb a listener?	22	77:22	60:22
PTB:02/WSJ_0207.MRG:13	22 25 27 29	63	1	22	How many would challenge a listener?	22	77:22	60:22
PTB:02/WSJ_0207.MRG:13	22 25 27 29	63	2	25	Who would be disturbed?	29	77:29	60:29
PTB:02/WSJ_0207.MRG:13	22 25 27 29	63	3	27	Who would be challenged?	29	77:29	60:29
PTB:02/WSJ_0207.MRG:13	22 25 27 29	63	4	29	What would none do to a listener?	25 26 27	77:25 26 27	60:25 26 27
PTB:02/WSJ_0207.MRG:13	22 25 27 29	49	0	22	How many would disturb or challenge?	22	366:22	44:22
PTB:02/WSJ_0207.MRG:13	22 25 27 29	49	1	25	What would none do?	25 26 27 28 29	366:25 26 27 28 29	44:25 26 27
PTB:02/WSJ_0207.MRG:13	22 25 27 29	49	2	27	Who would not have a challenge?	28 29	366:28 29	44:22
PTB:02/WSJ_0207.MRG:13	22 25 27 29	49	3	29	The listener would not be what?	25 26 27	366:25 26 27	44:22
PTB:02/WSJ_0207.MRG:13	22 25 27 29	222	0	22	How many would disturb?	22	67:22	261:22
PTB:02/WSJ_0207.MRG:13	22 25 27 29	222	1	22	What was first?	7	67:7	261:Invalid
PTB:02/WSJ_0207.MRG:13	22 25 27 29	222	2	22	Which part of half was it?	6	67:6	261:5 6
PTB:02/WSJ_0207.MRG:13	22 25 27 29	222	3	22	What was ingeniously chosen	12	67:12	261:12 13 14
PTB:02/WSJ_0207.MRG:13	22 25 27 29	222	4	22	What was the potpourri of?	14	67:14	261:14
PTB:02/WSJ_0207.MRG:13	22 25 27 29	222	5	22	How many were longer than 5 minutes?	16	67:16	261:16
PTB:02/WSJ_0207.MRG:13	22 25 27 29	222	6	25	What would none do?	25	67:25	261:25 26 27 28 29
PTB:02/WSJ_0207.MRG:13	22 25 27 29	222	7	27	What would they do other than disturb?	29	67:27	261:27
PTB:02/WSJ_0207.MRG:13	22 25 27 29	222	8	29	Who is challenged?	29	67:29	261:28 29
PTB:02/WSJ_0271.MRG:37	0 1 2 4	63	0	0	What currency are the 350 million in?	0	366:0	60:0
PTB:02/WSJ_0271.MRG:37	0 1 2 4	63	1	0	How many dollars are there?	1 2	366:1 2	60:1 2
PTB:02/WSJ_0271.MRG:37	0 1 2 4	63	2	1	What is the total value of the certificates?	0 1 2	366:0 1 2	60:0 1 2
PTB:02/WSJ_0271.MRG:37	0 1 2 4	63	3	2	What are there $350 million of?	4 5 6 7 8 9 10	366:4 5 6 7 8 9 10	60:4 5 6 7 8 9 10
PTB:02/WSJ_0271.MRG:37	0 1 2 4	63	4	4	Who runs the Master Credit Card Trust?	4	366:4	60:4
PTB:02/WSJ_0271.MRG:37	0 1 2 4	63	5	4	What belongs to JCP?	5 6 7 8	366:5 6 7 8	60:5 6 7 8
PTB:02/WSJ_0271.MRG:37	0 1 2 4	63	6	4	Who issued the asset backed certificates?	4 5 6 7 8	366:4 5 6 7 8	60:4 5 6 7 8
PTB:02/WSJ_0271.MRG:37	0 1 2 4	342	0	0	350 million what?	0	218:4 5 6 7 8 9 10	60:10
PTB:02/WSJ_0271.MRG:37	0 1 2 4	342	1	1	How many million?	1	218:0 1	60:1
PTB:02/WSJ_0271.MRG:37	0 1 2 4	342	2	2	$350 million of what?	4 5 6 7 8 9 10	218:Redundant-0	60:4 5 6 7 8 9 10
PTB:02/WSJ_0271.MRG:37	0 1 2 4	342	3	4	When do the JCP certificates mature?	21 22 23 24	218:21 22 23 24	60:21 22 23 24
PTB:02/WSJ_0271.MRG:37	0 1 2 4	244	0	0	What monetary unit is the 350 million?	0	448:0	60:0
PTB:02/WSJ_0271.MRG:37	0 1 2 4	244	1	1	How many million of asset-backed certificates?	1	448:1	60:1 2
PTB:02/WSJ_0271.MRG:37	0 1 2 4	244	2	2	350 what of asset backed certificates?	2 5 6 9 10	448:Invalid	60:2
PTB:02/WSJ_0271.MRG:37	0 1 2 4	244	3	4	What company's MC asset-backed certificates?	4	448:4	60:4
PTB:02/WSJ_0271.MRG:37	0 1 2 4	76	0	0	Dollars are used to do what?	27	60:Invalid	71:Invalid
PTB:02/WSJ_0271.MRG:37	0 1 2 4	76	1	1	$350 million was given how?	10	60:Invalid	71:Invalid
PTB:02/WSJ_0271.MRG:37	0 1 2 4	76	2	2	350 million was from who?	4 5 6 7 8	60:Invalid	71:Invalid
PTB:02/WSJ_0271.MRG:37	0 1 2 4	76	3	4	JCP had certificates of what kind?	12 13	60:9	71:9
PTB:02/WSJ_0271.MRG:37	0 1 2 4	76	4	4	JCP's Series Bs had a final what?	19	60:18 19	71:18 19
PTB:02/WSJ_0271.MRG:37	0 1 2 4	76	5	4	JCP's Series Bs' maturity was when?	21 22 23 24	60:21 22 23 24	71:21 22 23 24
PTB:02/WSJ_0271.MRG:37	0 1 2 4	153	0	0	What currency was used for measurement?	0	67:10	448:0
PTB:02/WSJ_0271.MRG:37	0 1 2 4	153	1	1	What was the total of the Certificates?	1	67:0 1 2	448:0 1 2
PTB:02/WSJ_0271.MRG:37	0 1 2 4	153	2	2	How many certificates were there?	0 1 2	67:Invalid	448:Invalid
PTB:02/WSJ_0271.MRG:37	0 1 2 4	153	3	4	Who did the certificates belong to?	4	67:4 5 6 7 8	448:Invalid
PTB:02/WSJ_0271.MRG:37	0 1 2 4	153	4	4	What retailer was involved?	4	67:4	448:Invalid
PTB:02/WSJ_0271.MRG:37	5 6 7 8	63	0	5	What type of credit card trust?	5	67:4 5	16:4 5
PTB:02/WSJ_0271.MRG:37	5 6 7 8	63	1	5	What are there $350 million of?	4 5 6 7 8 9 10	67:4 5 6 7 8 9 10	16:4 5 6 7 8 9 10
PTB:02/WSJ_0271.MRG:37	5 6 7 8	63	2	6	What kind of card?	6	67:Invalid	16:6 7
PTB:02/WSJ_0271.MRG:37	5 6 7 8	63	3	7	Whose assets back the certificates?	4 5 6 7 8	67:4 5 6 7 8	16:4
PTB:02/WSJ_0271.MRG:37	5 6 7 8	63	4	8	Who runs the credit card trust?	4	67:4 5 6 7	16:4 5
PTB:02/WSJ_0271.MRG:37	5 6 7 8	244	0	5	What kind of Credit Card Trust?	5	60:5	431:4 5
PTB:02/WSJ_0271.MRG:37	5 6 7 8	244	1	6	What kind of Card Trust?	6	60:5 6	431:4 5 6
PTB:02/WSJ_0271.MRG:37	5 6 7 8	244	2	7	A Master Credit what?	7	60:7 8	431:7 8
PTB:02/WSJ_0271.MRG:37	5 6 7 8	244	3	8	What kind of asset-backed certificates?	8	60:4 5 6 7 8	431:4 5 6 7 8
PTB:02/WSJ_0271.MRG:37	5 6 7 8	403	0	5	What backed the certificates?	4 5 6 7 8 9	44:4 5 6 7 8	448:9
PTB:02/WSJ_0271.MRG:37	5 6 7 8	403	1	6	What type of card?	6	44:5 6 7	448:6
PTB:02/WSJ_0271.MRG:37	5 6 7 8	403	2	7	What is there $350 million of?	4 5 6 7 8 9 10	44:4 5 6 7 8 9 10	448:4 5 6 7 8 9 10 11 12 13
PTB:02/WSJ_0271.MRG:37	5 6 7 8	403	3	8	What kind of trust?	5 6 7 8	44:4 5 6 7 8	448:4 5 6 7 8
PTB:02/WSJ_0271.MRG:37	5 6 7 8	176	0	5	Which certificates are asset backed?	4 5 6 7 8	366:4 5 6 7 8	60:4 5 6 7 8
PTB:02/WSJ_0271.MRG:37	5 6 7 8	176	1	6	350 million of what?	4 5 6 7 8	366:4 5 6 7 8	60:4 5 6 7 8 9 10
PTB:02/WSJ_0271.MRG:37	5 6 7 8	176	2	7	Which certificates are series B?	4 5 6 7 8	366:4 5 6 7 8	60:4 5 6 7 8
PTB:02/WSJ_0271.MRG:37	5 6 7 8	176	3	8	Which certificates have a maturity of Oct 15, 2001	4 5 6 7 8	366:4 5 6 7 8	60:4 5 6 7 8
PTB:02/WSJ_0271.MRG:37	5 6 7 8	176	4	8	Which certificates were priced at 99.1875?	4 5 6 7 8	366:4 5 6 7 8	60:4 5 6 7 8
PTB:02/WSJ_0271.MRG:37	5 6 7 8	176	5	8	Which certificates yield 9.192%	4 5 6 7 8	366:4 5 6 7 8	60:4 5 6 7 8
PTB:02/WSJ_0271.MRG:37	5 6 7 8	176	6	8	Which certificates have a coupon of 8.95%	4 5 6 7 8	366:4 5 6 7 8	60:4 5 6 7 8
PTB:02/WSJ_0271.MRG:37	5 6 7 8	176	7	8	How much JCP Master Credit Card Trust certificates	0 1 2	366:0 1 2	60:0 1 2
PTB:02/WSJ_0271.MRG:37	5 6 7 8	176	8	8	What backed the JCP Master Credit Card Trust?	9	366:9	60:9
PTB:02/WSJ_0271.MRG:37	5 6 7 8	176	9	8	What series were JCP Master Credit Card Trust?	12 13	366:12 13	60:12 13
PTB:02/WSJ_0271.MRG:37	5 6 7 8	176	10	8	What was the maturity of the Credit Card Trust?	21 22 23 24	366:29	60:32 33
PTB:02/WSJ_0271.MRG:37	5 6 7 8	176	11	8	What was JCP Master Credit Card Trust priced at?	29	366:29	60:29
PTB:02/WSJ_0271.MRG:37	5 6 7 8	176	12	8	What did JCP Master Credit Card Trust yield?	32 33	366:32 33	60:32 33
PTB:02/WSJ_0271.MRG:37	5 6 7 8	176	13	8	How much was the Card Trust coupon?	38 39	366:38 39	60:38 39
PTB:02/WSJ_0271.MRG:37	5 6 7 8	162	0	5	What company owns the certificates?	4	270:4 5 6 7 8	297:4 5 6 7 8
PTB:02/WSJ_0271.MRG:37	5 6 7 8	162	1	6	What series are the Credit Card Trust certificates	12 13	270:12 13	297:12 13
PTB:02/WSJ_0271.MRG:37	5 6 7 8	162	2	7	What was the price on the Credit Card Trust?	29	270:29	297:29
PTB:02/WSJ_0271.MRG:37	5 6 7 8	162	3	8	How much of Trust certificates were series B worth	0 1 2	270:0 1 2	297:0 1 2
PTB:02/WSJ_0271.MRG:37	9 10 12 17	114	0	9	What kind of certificates are they?	9	448:4 5 6 7 8 9 10	60:9
PTB:02/WSJ_0271.MRG:37	9 10 12 17	114	1	10	What are the $350 million of?	9 10	448:4 5 6 7 8 9 10 11 12 13	60:4 5 6 7 8 9 10
PTB:02/WSJ_0271.MRG:37	9 10 12 17	114	2	12	What kind of asset-backed certificates are they?	12 13	448:4 5 6 7 8	60:4 5 6 7 8
PTB:02/WSJ_0271.MRG:37	9 10 12 17	114	3	17	What kind of stated maturity do they have/	17	448:17	60:17
PTB:02/WSJ_0271.MRG:37	9 10 12 17	461	0	9	How much are the asset-backed certificates worth?	0 1 2	169:0 1 2	44:0 1 2
PTB:02/WSJ_0271.MRG:37	9 10 12 17	461	1	10	What will the certificates yield?	32 33	169:32 33	44:32 33
PTB:02/WSJ_0271.MRG:37	9 10 12 17	461	2	10	What is the price for the certificates?	29	169:29	44:29
PTB:02/WSJ_0271.MRG:37	9 10 12 17	461	3	10	What is the coupon for the certificates?	38 39	169:38 39 40	44:38 39
PTB:02/WSJ_0271.MRG:37	9 10 12 17	461	4	12	What series are the certificates in?	13	169:12 13	44:12 13
PTB:02/WSJ_0271.MRG:37	9 10 12 17	461	5	17	What's the date for final stated maturity?	21 22 23 24	169:21 22 23 24	44:21 22 24
PTB:02/WSJ_0271.MRG:37	9 10 12 17	342	0	9	What kind of certificates?	9	67:9	448:4 5 6 7 8 9 10
PTB:02/WSJ_0271.MRG:37	9 10 12 17	342	1	10	Certificates for what?	4 5 6 7 8	67:12 13	448:Invalid
PTB:02/WSJ_0271.MRG:37	9 10 12 17	342	2	10	How many dollars worth of certificates?	0 1 2	67:0 1 2	448:1 2
PTB:02/WSJ_0271.MRG:37	9 10 12 17	342	3	12	Which series?	12 13	67:13	448:13
PTB:02/WSJ_0271.MRG:37	9 10 12 17	342	4	17	Final what? 	18 19	67:18 19	448:Invalid
PTB:02/WSJ_0271.MRG:37	9 10 12 17	342	5	17	What is the final maturity of the certificates?	21 22 23 24	67:21 22 23 24	448:21 22 23 24
PTB:02/WSJ_0271.MRG:37	9 10 12 17	432	0	9	What type of certificates are mentioned?	9	448:4 5 6 7 8 9 10	60:9
PTB:02/WSJ_0271.MRG:37	9 10 12 17	432	1	10	What is asset-backed?	10	448:4 5 6 7 8 9 10 11 12 13	60:10
PTB:02/WSJ_0271.MRG:37	9 10 12 17	432	2	12	What letter comes after Series?	13	448:Invalid	60:13
PTB:02/WSJ_0271.MRG:37	9 10 12 17	432	3	17	What has a final stated maturity of Oct 15, 2001?	9 10	448:4 5 6 7 8 9 10 11 12 13	60:32 33
PTB:02/WSJ_0271.MRG:37	9 10 12 17	403	0	9	What kind of certificates?	9	366:9	204:9
PTB:02/WSJ_0271.MRG:37	9 10 12 17	403	1	10	What is backed by assets?	10	366:10	204:10
PTB:02/WSJ_0271.MRG:37	9 10 12 17	403	2	12	What series are the certificates from?	13	366:12 13	204:13
PTB:02/WSJ_0271.MRG:37	9 10 12 17	403	3	17	What kind of maturity?	17 18	366:17 18 19	204:17 18
PTB:02/WSJ_0271.MRG:37	18 19 21 22	447	0	18	What has a final stated maturity of 10/15/2001?	0 1 2 3 4 5 6 7 8 9 10 11 12 13	431:12 13	60:4 5 6 7 8 9 10 11 12 13
PTB:02/WSJ_0271.MRG:37	18 19 21 22	447	1	19	What kind of maturity?	17 18	431:17 18	60:18
PTB:02/WSJ_0271.MRG:37	18 19 21 22	447	2	21	In which month is the final stated maturity?	21	431:21	60:21
PTB:02/WSJ_0271.MRG:37	18 19 21 22	447	3	22	Which day in October of 2001?	22	431:22	60:22
PTB:02/WSJ_0271.MRG:37	18 19 21 22	342	0	18	Stated what?	19	71:19	60:19
PTB:02/WSJ_0271.MRG:37	18 19 21 22	342	1	19	Final what?	18 19	71:18 19	60:19
PTB:02/WSJ_0271.MRG:37	18 19 21 22	342	2	21	When was the final stated maturity?	21 22 24	71:21 22 23 24	60:21 22 24
PTB:02/WSJ_0271.MRG:37	18 19 21 22	342	3	22	What had a final stated maturity of Oct. 15 2001?	0 1 2 3 4 5 6 7 8 9 10	71:4 5 6 7 8 9 10 11 12 13	60:10
PTB:02/WSJ_0271.MRG:37	18 19 21 22	403	0	18	What kind of maturity?	17 18	44:17 18 19	71:17 18
PTB:02/WSJ_0271.MRG:37	18 19 21 22	403	1	19	What will happen on Oct 15?	19	44:16 17 18 19	71:16 17 18 19
PTB:02/WSJ_0271.MRG:37	18 19 21 22	403	2	19	What will the final maturity price be?	29	44:29	71:29
PTB:02/WSJ_0271.MRG:37	18 19 21 22	403	3	19	What will the yield of the maturity be?	32 33	44:32 33	71:32
PTB:02/WSJ_0271.MRG:37	18 19 21 22	403	4	21	What month will the maturity take place?	21	44:21	71:21
PTB:02/WSJ_0271.MRG:37	18 19 21 22	403	5	22	When will it be fully mature?	21 22 23 24	44:21 22 24	71:21 22 23 24
PTB:02/WSJ_0271.MRG:37	18 19 21 22	427	0	18	What was the final stated maturity?	18	60:21 22 24	63:27 28 29
PTB:02/WSJ_0271.MRG:37	18 19 21 22	427	1	18	Who made the stated reported?	18	60:Invalid	63:Invalid
PTB:02/WSJ_0271.MRG:37	18 19 21 22	427	2	19	What is the stated maturity?	19	60:17	63:17
PTB:02/WSJ_0271.MRG:37	18 19 21 22	427	3	21	Is Oct when the stated maturity expected?	21	60:Invalid	63:Invalid
PTB:02/WSJ_0271.MRG:37	18 19 21 22	427	4	22	Is 15 of Oct the day to expect the final report?	22	60:Invalid	63:Invalid
PTB:02/WSJ_0271.MRG:37	18 19 21 22	427	5	22	15 day of what month is the report expected?	22	60:21	63:21
PTB:02/WSJ_0271.MRG:37	18 19 21 22	465	0	18	What has a final stated maturity?	0 1 2 3 4 5 6 7 8 9 10	60:21 22 24	448:4 5 6 7 8 9 10 11 12 13
PTB:02/WSJ_0271.MRG:37	18 19 21 22	465	1	18	What type of maturity?	18	60:18	448:17 18
PTB:02/WSJ_0271.MRG:37	18 19 21 22	465	2	19	What type of stated maturity?	17	60:17	448:17
